id_voto;dpi_ciudadano;mesa_id;fecha_hora;
9477;4672500000000;910;2023-06-25 07:55:00;
9478;4022280000000;545;2023-06-25 18:28:00;
9479;9231400000000;90;2023-06-25 14:05:00;
9480;3923000000000;668;2023-06-25 10:31:00;
9481;8990890000000;868;2023-06-25 06:22:00;
9482;8305940000000;978;2023-06-25 18:32:00;
9483;2194640000000;857;2023-06-25 12:24:00;
9484;1834270000000;538;2023-06-25 07:56:00;
9485;1217460000000;179;2023-06-25 10:39:00;
9486;5504930000000;812;2023-06-25 05:22:00;
9487;7357870000000;877;2023-06-25 05:02:00;
9488;8857540000000;286;2023-06-25 12:14:00;
9489;2574580000000;722;2023-06-25 10:57:00;
9490;7762130000000;365;2023-06-25 11:56:00;
9491;8654540000000;168;2023-06-25 09:10:00;
9492;9912210000000;829;2023-06-25 15:03:00;
9493;5489660000000;572;2023-06-25 15:15:00;
9494;4820650000000;944;2023-06-25 18:23:00;
9495;8064970000000;396;2023-06-25 17:54:00;
9496;3019270000000;220;2023-06-25 18:23:00;
9497;8753020000000;858;2023-06-25 12:19:00;
9498;1168530000000;855;2023-06-25 19:13:00;
9499;4048300000000;564;2023-06-25 13:10:00;
9500;6982050000000;967;2023-06-25 15:46:00;
9501;7679400000000;293;2023-06-25 13:52:00;
9502;5739780000000;260;2023-06-25 08:07:00;
9503;8045450000000;599;2023-06-25 07:05:00;
9504;1866850000000;407;2023-06-25 07:12:00;
9505;1639760000000;82;2023-06-25 08:41:00;
9506;8032210000000;845;2023-06-25 18:50:00;
9507;4887240000000;614;2023-06-25 16:40:00;
9508;5148460000000;146;2023-06-25 07:32:00;
9509;9246940000000;320;2023-06-25 11:35:00;
9510;9419500000000;364;2023-06-25 09:06:00;
9511;7349370000000;765;2023-06-25 09:57:00;
9512;2105970000000;205;2023-06-25 07:06:00;
9513;3503000000000;77;2023-06-25 09:54:00;
9514;9495320000000;513;2023-06-25 15:08:00;
9515;1076950000000;79;2023-06-25 17:14:00;
9516;6057210000000;736;2023-06-25 07:05:00;
9517;9773730000000;535;2023-06-25 18:33:00;
9518;7410230000000;683;2023-06-25 06:54:00;
9519;7318390000000;768;2023-06-25 09:51:00;
9520;6518260000000;759;2023-06-25 09:41:00;
9521;8390860000000;527;2023-06-25 14:40:00;
9522;2873890000000;278;2023-06-25 06:58:00;
9523;1155650000000;791;2023-06-25 19:16:00;
9524;4925730000000;152;2023-06-25 10:29:00;
9525;5784050000000;350;2023-06-25 17:42:00;
9526;6463560000000;151;2023-06-25 06:09:00;
9527;5372780000000;509;2023-06-25 05:25:00;
9528;2668120000000;368;2023-06-25 10:57:00;
9529;1146330000000;750;2023-06-25 14:04:00;
9530;7653760000000;112;2023-06-25 18:09:00;
9531;6988090000000;743;2023-06-25 14:54:00;
9532;3867440000000;176;2023-06-25 10:55:00;
9533;2653430000000;378;2023-06-25 16:07:00;
9534;8333740000000;725;2023-06-25 07:21:00;
9535;8353090000000;114;2023-06-25 09:59:00;
9536;6662100000000;887;2023-06-25 18:34:00;
9537;8164610000000;453;2023-06-25 09:04:00;
9538;1816870000000;818;2023-06-25 06:49:00;
9539;2451740000000;311;2023-06-25 19:25:00;
9540;6874270000000;124;2023-06-25 19:08:00;
9541;4062460000000;412;2023-06-25 18:14:00;
9542;9781470000000;352;2023-06-25 15:32:00;
9543;7098160000000;912;2023-06-25 06:02:00;
9544;9639230000000;704;2023-06-25 15:12:00;
9545;6707680000000;686;2023-06-25 08:29:00;
9546;8554500000000;192;2023-06-25 07:43:00;
9547;1320010000000;80;2023-06-25 07:28:00;
9548;2634440000000;412;2023-06-25 14:08:00;
9549;1892250000000;307;2023-06-25 18:39:00;
9550;1222870000000;494;2023-06-25 11:32:00;
9551;6352410000000;864;2023-06-25 08:02:00;
9552;8899530000000;739;2023-06-25 15:41:00;
9553;4982420000000;950;2023-06-25 11:32:00;
9554;5528980000000;498;2023-06-25 16:22:00;
9555;3233140000000;733;2023-06-25 06:56:00;
9556;8252580000000;189;2023-06-25 18:47:00;
9557;5383690000000;399;2023-06-25 10:25:00;
9558;7275170000000;475;2023-06-25 14:59:00;
9559;1739990000000;766;2023-06-25 16:40:00;
9560;6113540000000;684;2023-06-25 06:12:00;
9561;6433380000000;85;2023-06-25 14:45:00;
9562;5655820000000;360;2023-06-25 12:57:00;
9563;8738800000000;774;2023-06-25 19:35:00;
9564;7756030000000;729;2023-06-25 12:56:00;
9565;3488990000000;771;2023-06-25 13:15:00;
9566;2625420000000;890;2023-06-25 11:52:00;
9567;2369550000000;688;2023-06-25 10:39:00;
9568;1334490000000;816;2023-06-25 14:20:00;
9569;5819300000000;931;2023-06-25 07:27:00;
9570;9512070000000;390;2023-06-25 19:42:00;
9571;6054390000000;733;2023-06-25 15:32:00;
9572;4687160000000;108;2023-06-25 16:44:00;
9573;5052800000000;722;2023-06-25 15:31:00;
9574;5776110000000;927;2023-06-25 06:35:00;
9575;7194970000000;475;2023-06-25 19:43:00;
9576;8468310000000;807;2023-06-25 11:56:00;
9577;1954690000000;240;2023-06-25 17:12:00;
9578;9413340000000;527;2023-06-25 17:01:00;
9579;6449150000000;150;2023-06-25 07:57:00;
9580;1581370000000;875;2023-06-25 12:50:00;
9581;9392590000000;390;2023-06-25 15:30:00;
9582;7807370000000;612;2023-06-25 10:29:00;
9583;8563270000000;84;2023-06-25 18:36:00;
9584;9316410000000;431;2023-06-25 18:24:00;
9585;9750720000000;949;2023-06-25 07:40:00;
9586;4714690000000;934;2023-06-25 08:13:00;
9587;6157140000000;275;2023-06-25 09:34:00;
9588;7096630000000;619;2023-06-25 11:09:00;
9589;2781310000000;850;2023-06-25 14:32:00;
9590;8612850000000;130;2023-06-25 08:32:00;
9591;5508260000000;191;2023-06-25 18:14:00;
9592;6076880000000;151;2023-06-25 17:48:00;
9593;3711410000000;668;2023-06-25 16:35:00;
9594;6868940000000;295;2023-06-25 13:00:00;
9595;9601700000000;218;2023-06-25 16:10:00;
9596;6371210000000;812;2023-06-25 11:32:00;
9597;3438410000000;593;2023-06-25 06:09:00;
9598;3349290000000;115;2023-06-25 13:59:00;
9599;7938350000000;447;2023-06-25 14:59:00;
9600;1210180000000;518;2023-06-25 11:16:00;
9601;1241800000000;786;2023-06-25 07:43:00;
9602;5521690000000;95;2023-06-25 11:16:00;
9603;9587140000000;581;2023-06-25 09:45:00;
9604;7332050000000;295;2023-06-25 08:31:00;
9605;8945830000000;100;2023-06-25 12:33:00;
9606;1651830000000;446;2023-06-25 12:44:00;
9607;3324300000000;12;2023-06-25 17:11:00;
9608;7843030000000;527;2023-06-25 08:35:00;
9609;4443930000000;727;2023-06-25 05:51:00;
9610;7801960000000;810;2023-06-25 12:52:00;
9611;3985760000000;660;2023-06-25 10:02:00;
9612;8496830000000;107;2023-06-25 12:07:00;
9613;5650780000000;79;2023-06-25 09:05:00;
9614;3474400000000;46;2023-06-25 08:04:00;
9615;6238320000000;319;2023-06-25 10:08:00;
9616;9179340000000;155;2023-06-25 09:32:00;
9617;5061750000000;715;2023-06-25 09:41:00;
9618;1244610000000;922;2023-06-25 18:43:00;
9619;7877130000000;79;2023-06-25 09:56:00;
9620;9145110000000;164;2023-06-25 06:26:00;
9621;5621240000000;194;2023-06-25 06:02:00;
9622;2768090000000;972;2023-06-25 10:27:00;
9623;3615850000000;271;2023-06-25 06:59:00;
9624;3526470000000;703;2023-06-25 15:35:00;
9625;3836870000000;334;2023-06-25 18:39:00;
9626;8094190000000;130;2023-06-25 08:18:00;
9627;9768090000000;983;2023-06-25 12:07:00;
9628;8500330000000;113;2023-06-25 10:33:00;
9629;2169110000000;490;2023-06-25 13:05:00;
9630;2598010000000;691;2023-06-25 12:11:00;
9631;5938950000000;57;2023-06-25 18:45:00;
9632;2859640000000;476;2023-06-25 16:00:00;
9633;9688680000000;101;2023-06-25 08:35:00;
9634;7497300000000;213;2023-06-25 13:50:00;
9635;6486090000000;373;2023-06-25 18:27:00;
9636;4400190000000;161;2023-06-25 13:55:00;
9637;1277930000000;951;2023-06-25 09:44:00;
9638;3490310000000;409;2023-06-25 16:57:00;
9639;1556230000000;98;2023-06-25 08:11:00;
9640;6182540000000;854;2023-06-25 14:23:00;
9641;6497160000000;731;2023-06-25 19:12:00;
9642;3074640000000;574;2023-06-25 14:28:00;
9643;6581060000000;294;2023-06-25 14:42:00;
9644;6458350000000;144;2023-06-25 18:52:00;
9645;9146470000000;160;2023-06-25 13:51:00;
9646;3830180000000;909;2023-06-25 18:44:00;
9647;8683970000000;714;2023-06-25 18:44:00;
9648;7722600000000;942;2023-06-25 06:20:00;
9649;7572480000000;393;2023-06-25 17:23:00;
9650;6699000000000;255;2023-06-25 18:16:00;
9651;4387110000000;525;2023-06-25 15:56:00;
9652;3245530000000;312;2023-06-25 10:59:00;
9653;6294180000000;43;2023-06-25 10:38:00;
9654;9910190000000;266;2023-06-25 13:31:00;
9655;8825300000000;256;2023-06-25 14:38:00;
9656;3899570000000;192;2023-06-25 08:47:00;
9657;6259930000000;51;2023-06-25 17:13:00;
9658;4359890000000;513;2023-06-25 17:38:00;
9659;4858130000000;433;2023-06-25 19:51:00;
9660;7333890000000;232;2023-06-25 15:36:00;
9661;9140140000000;967;2023-06-25 14:32:00;
9662;3080440000000;768;2023-06-25 05:30:00;
9663;8355580000000;554;2023-06-25 10:41:00;
9664;8180700000000;446;2023-06-25 14:46:00;
9665;1135270000000;465;2023-06-25 16:49:00;
9666;4115070000000;558;2023-06-25 05:43:00;
9667;6981840000000;576;2023-06-25 06:57:00;
9668;9204750000000;368;2023-06-25 16:05:00;
9669;4998550000000;562;2023-06-25 17:36:00;
9670;2793660000000;956;2023-06-25 13:52:00;
9671;9602210000000;267;2023-06-25 19:06:00;
9672;1983730000000;60;2023-06-25 06:36:00;
9673;9856300000000;324;2023-06-25 06:08:00;
9674;8713090000000;760;2023-06-25 12:58:00;
9675;2495470000000;276;2023-06-25 16:58:00;
9676;5007280000000;592;2023-06-25 07:09:00;
9677;1744530000000;919;2023-06-25 16:57:00;
9678;9977760000000;556;2023-06-25 08:02:00;
9679;7235920000000;208;2023-06-25 12:07:00;
9680;1942460000000;832;2023-06-25 14:36:00;
9681;5803670000000;146;2023-06-25 05:53:00;
9682;2234400000000;752;2023-06-25 11:01:00;
9683;1091480000000;241;2023-06-25 19:05:00;
9684;2045660000000;897;2023-06-25 10:09:00;
9685;4578990000000;324;2023-06-25 18:35:00;
9686;1495670000000;522;2023-06-25 12:20:00;
9687;5881010000000;836;2023-06-25 16:48:00;
9688;4072520000000;639;2023-06-25 09:26:00;
9689;4102850000000;630;2023-06-25 12:59:00;
9690;7341190000000;275;2023-06-25 17:20:00;
9691;8467480000000;996;2023-06-25 18:35:00;
9692;8690640000000;452;2023-06-25 11:58:00;
9693;7992700000000;710;2023-06-25 06:30:00;
9694;1169670000000;786;2023-06-25 06:10:00;
9695;3293510000000;822;2023-06-25 18:40:00;
9696;1123910000000;681;2023-06-25 08:27:00;
9697;2277340000000;677;2023-06-25 10:51:00;
9698;6589180000000;312;2023-06-25 15:49:00;
9699;1439550000000;230;2023-06-25 17:52:00;
9700;7141620000000;9;2023-06-25 06:41:00;
9701;7712960000000;56;2023-06-25 08:10:00;
9702;1340770000000;918;2023-06-25 15:01:00;
9703;3330320000000;450;2023-06-25 05:59:00;
9704;4055680000000;434;2023-06-25 12:20:00;
9705;8486450000000;394;2023-06-25 11:51:00;
9706;8878800000000;67;2023-06-25 13:55:00;
9707;1540160000000;706;2023-06-25 10:35:00;
9708;5965080000000;19;2023-06-25 09:24:00;
9709;7022440000000;363;2023-06-25 17:18:00;
9710;7137460000000;813;2023-06-25 05:40:00;
9711;5703000000000;933;2023-06-25 05:09:00;
9712;5082280000000;498;2023-06-25 09:01:00;
9713;3277220000000;667;2023-06-25 13:11:00;
9714;3016280000000;367;2023-06-25 07:09:00;
9715;6723150000000;573;2023-06-25 09:36:00;
9716;5214060000000;54;2023-06-25 15:15:00;
9717;3648140000000;694;2023-06-25 18:32:00;
9718;8475520000000;18;2023-06-25 13:06:00;
9719;8385040000000;266;2023-06-25 12:42:00;
9720;2770050000000;489;2023-06-25 08:36:00;
9721;7283460000000;162;2023-06-25 12:16:00;
9722;9100580000000;113;2023-06-25 17:58:00;
9723;4066520000000;411;2023-06-25 11:10:00;
9724;1304430000000;750;2023-06-25 11:25:00;
9725;7216500000000;393;2023-06-25 09:23:00;
9726;4543740000000;490;2023-06-25 08:10:00;
9727;6829610000000;459;2023-06-25 13:09:00;
9728;6275580000000;701;2023-06-25 10:34:00;
9729;9887240000000;840;2023-06-25 18:50:00;
9730;1154170000000;519;2023-06-25 17:18:00;
9731;2602640000000;829;2023-06-25 16:51:00;
9732;5803880000000;133;2023-06-25 14:34:00;
9733;3768950000000;683;2023-06-25 19:33:00;
9734;2713930000000;399;2023-06-25 06:49:00;
9735;3443600000000;616;2023-06-25 15:29:00;
9736;9510640000000;483;2023-06-25 10:03:00;
9737;7824990000000;272;2023-06-25 07:04:00;
9738;1279980000000;309;2023-06-25 11:31:00;
9739;6133740000000;400;2023-06-25 05:51:00;
9740;4730150000000;422;2023-06-25 15:30:00;
9741;4368320000000;921;2023-06-25 11:35:00;
9742;8409720000000;952;2023-06-25 08:54:00;
9743;2141440000000;465;2023-06-25 19:35:00;
9744;7619370000000;271;2023-06-25 18:26:00;
9745;7304440000000;2;2023-06-25 10:39:00;
9746;6805230000000;937;2023-06-25 16:38:00;
9747;1183160000000;658;2023-06-25 16:17:00;
9748;2941060000000;89;2023-06-25 16:03:00;
9749;3266520000000;214;2023-06-25 12:15:00;
9750;5661150000000;558;2023-06-25 10:30:00;
9751;6202390000000;222;2023-06-25 10:20:00;
9752;8748010000000;345;2023-06-25 08:46:00;
9753;2638180000000;79;2023-06-25 18:15:00;
9754;2762500000000;792;2023-06-25 11:10:00;
9755;6244010000000;465;2023-06-25 12:59:00;
9756;1674230000000;597;2023-06-25 09:16:00;
9757;6700190000000;304;2023-06-25 15:06:00;
9758;3676020000000;591;2023-06-25 07:45:00;
9759;4087160000000;657;2023-06-25 06:10:00;
9760;3491240000000;699;2023-06-25 08:39:00;
9761;7386160000000;805;2023-06-25 08:16:00;
9762;9386830000000;821;2023-06-25 18:33:00;
9763;8426660000000;188;2023-06-25 19:10:00;
9764;1816920000000;572;2023-06-25 12:01:00;
9765;3649060000000;892;2023-06-25 12:53:00;
9766;5385790000000;634;2023-06-25 05:43:00;
9767;7466740000000;73;2023-06-25 10:06:00;
9768;3448380000000;599;2023-06-25 12:52:00;
9769;9195660000000;583;2023-06-25 11:15:00;
9770;3857400000000;843;2023-06-25 11:42:00;
9771;1590850000000;488;2023-06-25 06:13:00;
9772;3758210000000;481;2023-06-25 08:37:00;
9773;4493460000000;446;2023-06-25 11:25:00;
9774;3515790000000;606;2023-06-25 17:42:00;
9775;5130980000000;961;2023-06-25 08:41:00;
9776;8501970000000;105;2023-06-25 06:37:00;
9777;4018730000000;318;2023-06-25 15:36:00;
9778;9219660000000;767;2023-06-25 12:27:00;
9779;8177510000000;89;2023-06-25 19:22:00;
9780;3064940000000;221;2023-06-25 13:46:00;
9781;6564580000000;511;2023-06-25 12:18:00;
9782;9534810000000;48;2023-06-25 09:02:00;
9783;2798760000000;398;2023-06-25 08:19:00;
9784;7325990000000;207;2023-06-25 16:56:00;
9785;7380290000000;266;2023-06-25 09:21:00;
9786;8141810000000;245;2023-06-25 15:44:00;
9787;1794090000000;236;2023-06-25 06:12:00;
9788;6916910000000;531;2023-06-25 19:57:00;
9789;6651730000000;618;2023-06-25 15:07:00;
9790;1047830000000;219;2023-06-25 16:49:00;
9791;7188280000000;531;2023-06-25 10:00:00;
9792;3401780000000;592;2023-06-25 14:38:00;
9793;6479030000000;139;2023-06-25 15:06:00;
9794;4400290000000;992;2023-06-25 18:29:00;
9795;4069880000000;573;2023-06-25 09:02:00;
9796;3960800000000;549;2023-06-25 15:05:00;
9797;9364060000000;116;2023-06-25 17:29:00;
9798;4251750000000;343;2023-06-25 16:36:00;
9799;3931210000000;27;2023-06-25 11:09:00;
9800;4602790000000;955;2023-06-25 09:13:00;
9801;7297350000000;900;2023-06-25 06:44:00;
9802;4541030000000;84;2023-06-25 06:53:00;
9803;8828580000000;995;2023-06-25 18:12:00;
9804;2040760000000;731;2023-06-25 19:18:00;
9805;4882590000000;894;2023-06-25 10:02:00;
9806;4676940000000;822;2023-06-25 16:04:00;
9807;9252130000000;928;2023-06-25 10:11:00;
9808;7104100000000;514;2023-06-25 14:55:00;
9809;6724900000000;188;2023-06-25 15:23:00;
9810;7392290000000;590;2023-06-25 19:05:00;
9811;9377250000000;7;2023-06-25 15:17:00;
9812;4754320000000;362;2023-06-25 05:52:00;
9813;4390120000000;771;2023-06-25 07:02:00;
9814;5327490000000;330;2023-06-25 14:51:00;
9815;3749300000000;292;2023-06-25 11:28:00;
9816;2569980000000;19;2023-06-25 10:03:00;
9817;8350120000000;638;2023-06-25 08:01:00;
9818;4810870000000;831;2023-06-25 13:25:00;
9819;9658590000000;556;2023-06-25 18:29:00;
9820;9767110000000;703;2023-06-25 06:21:00;
9821;7769490000000;368;2023-06-25 17:50:00;
9822;2695660000000;316;2023-06-25 15:36:00;
9823;9605050000000;977;2023-06-25 11:25:00;
9824;4617200000000;136;2023-06-25 18:55:00;
9825;1679610000000;224;2023-06-25 16:41:00;
9826;5527670000000;622;2023-06-25 10:59:00;
9827;1306280000000;905;2023-06-25 10:28:00;
9828;3758980000000;103;2023-06-25 16:28:00;
9829;6732400000000;66;2023-06-25 08:21:00;
9830;9678290000000;414;2023-06-25 18:04:00;
9831;4276810000000;283;2023-06-25 12:52:00;
9832;5647260000000;330;2023-06-25 09:50:00;
9833;5921000000000;928;2023-06-25 05:59:00;
9834;8529010000000;918;2023-06-25 18:39:00;
9835;1432120000000;107;2023-06-25 05:49:00;
9836;9640830000000;32;2023-06-25 08:50:00;
9837;1001760000000;812;2023-06-25 16:35:00;
9838;8908470000000;923;2023-06-25 16:56:00;
9839;9361530000000;869;2023-06-25 15:16:00;
9840;8554280000000;545;2023-06-25 13:27:00;
9841;4038810000000;421;2023-06-25 05:43:00;
9842;8260520000000;5;2023-06-25 10:54:00;
9843;3104540000000;69;2023-06-25 19:58:00;
9844;5565420000000;541;2023-06-25 08:51:00;
9845;6685850000000;810;2023-06-25 16:32:00;
9846;9187870000000;469;2023-06-25 08:29:00;
9847;8047080000000;319;2023-06-25 11:00:00;
9848;9241810000000;965;2023-06-25 06:56:00;
9849;4537290000000;156;2023-06-25 06:37:00;
9850;4649060000000;118;2023-06-25 18:26:00;
9851;2669140000000;184;2023-06-25 09:15:00;
9852;1978280000000;259;2023-06-25 18:21:00;
9853;3466220000000;247;2023-06-25 15:19:00;
9854;8515810000000;765;2023-06-25 09:36:00;
9855;8985040000000;832;2023-06-25 19:20:00;
9856;6851590000000;155;2023-06-25 10:14:00;
9857;4269550000000;630;2023-06-25 14:52:00;
9858;4709700000000;299;2023-06-25 15:35:00;
9859;4076980000000;373;2023-06-25 13:49:00;
9860;8664630000000;161;2023-06-25 19:35:00;
9861;6541120000000;58;2023-06-25 10:20:00;
9862;3930620000000;154;2023-06-25 16:25:00;
9863;6936340000000;123;2023-06-25 16:49:00;
9864;6117160000000;56;2023-06-25 13:54:00;
9865;1728830000000;305;2023-06-25 16:13:00;
9866;1262340000000;874;2023-06-25 05:57:00;
9867;1991780000000;189;2023-06-25 12:04:00;
9868;6108100000000;114;2023-06-25 10:30:00;
9869;8127350000000;333;2023-06-25 05:44:00;
9870;7379100000000;634;2023-06-25 13:24:00;
9871;2637830000000;346;2023-06-25 13:00:00;
9872;4740490000000;749;2023-06-25 11:11:00;
9873;5601910000000;991;2023-06-25 09:17:00;
9874;3560910000000;495;2023-06-25 07:49:00;
9875;4849070000000;342;2023-06-25 06:19:00;
9876;8437740000000;198;2023-06-25 08:29:00;
9877;8954480000000;770;2023-06-25 10:27:00;
9878;6881710000000;156;2023-06-25 15:20:00;
9879;6657010000000;575;2023-06-25 18:33:00;
9880;1341930000000;378;2023-06-25 13:27:00;
9881;2069690000000;667;2023-06-25 05:39:00;
9882;9334410000000;6;2023-06-25 18:44:00;
9883;5933060000000;573;2023-06-25 19:19:00;
9884;5148610000000;197;2023-06-25 08:00:00;
9885;1939110000000;196;2023-06-25 19:53:00;
9886;1751420000000;411;2023-06-25 17:24:00;
9887;8616570000000;517;2023-06-25 10:37:00;
9888;3969740000000;616;2023-06-25 14:19:00;
9889;5326230000000;379;2023-06-25 09:20:00;
9890;6390050000000;404;2023-06-25 17:39:00;
9891;4808380000000;348;2023-06-25 14:03:00;
9892;8421410000000;116;2023-06-25 07:04:00;
9893;5352590000000;303;2023-06-25 19:02:00;
9894;9596490000000;239;2023-06-25 12:03:00;
9895;9121150000000;424;2023-06-25 15:05:00;
9896;6014690000000;815;2023-06-25 17:48:00;
9897;9767990000000;865;2023-06-25 17:19:00;
9898;1611110000000;731;2023-06-25 07:29:00;
9899;1661380000000;507;2023-06-25 18:21:00;
9900;8923370000000;918;2023-06-25 07:56:00;
9901;6391360000000;940;2023-06-25 06:02:00;
9902;6362310000000;913;2023-06-25 18:20:00;
9903;6044570000000;902;2023-06-25 07:55:00;
9904;7263250000000;46;2023-06-25 17:12:00;
9905;8254720000000;718;2023-06-25 18:18:00;
9906;9291600000000;733;2023-06-25 17:03:00;
9907;7247590000000;635;2023-06-25 08:54:00;
9908;6819240000000;261;2023-06-25 15:00:00;
9909;5371140000000;819;2023-06-25 15:30:00;
9910;7652580000000;769;2023-06-25 05:56:00;
9911;9428570000000;706;2023-06-25 14:18:00;
9912;2715950000000;668;2023-06-25 15:16:00;
9913;8681600000000;156;2023-06-25 19:55:00;
9914;6840830000000;339;2023-06-25 07:32:00;
9915;2697350000000;276;2023-06-25 09:55:00;
9916;7349050000000;469;2023-06-25 18:56:00;
9917;3494610000000;460;2023-06-25 05:13:00;
9918;8893150000000;681;2023-06-25 16:10:00;
9919;4477240000000;389;2023-06-25 17:13:00;
9920;8882630000000;605;2023-06-25 15:39:00;
9921;1260210000000;269;2023-06-25 18:13:00;
9922;1770840000000;117;2023-06-25 14:05:00;
9923;4145210000000;67;2023-06-25 17:13:00;
9924;3162370000000;751;2023-06-25 18:35:00;
9925;6222340000000;576;2023-06-25 12:17:00;
9926;3584580000000;907;2023-06-25 16:22:00;
9927;4780410000000;15;2023-06-25 15:42:00;
9928;5164430000000;416;2023-06-25 19:26:00;
9929;8577320000000;270;2023-06-25 18:39:00;
9930;4772720000000;392;2023-06-25 05:07:00;
9931;3209030000000;995;2023-06-25 06:08:00;
9932;7495960000000;312;2023-06-25 14:35:00;
9933;5130390000000;994;2023-06-25 17:00:00;
9934;3120320000000;563;2023-06-25 08:13:00;
9935;1016020000000;645;2023-06-25 19:15:00;
9936;3899070000000;72;2023-06-25 17:49:00;
9937;4763720000000;549;2023-06-25 19:59:00;
9938;3154000000000;516;2023-06-25 18:01:00;
9939;7577810000000;666;2023-06-25 12:57:00;
9940;5369380000000;596;2023-06-25 19:49:00;
9941;9960850000000;885;2023-06-25 13:07:00;
9942;2141010000000;264;2023-06-25 17:37:00;
9943;7582190000000;298;2023-06-25 14:03:00;
9944;7935640000000;343;2023-06-25 05:59:00;
9945;3333930000000;592;2023-06-25 18:26:00;
9946;7317810000000;154;2023-06-25 06:23:00;
9947;4679470000000;807;2023-06-25 15:25:00;
9948;3191290000000;158;2023-06-25 15:47:00;
9949;5879400000000;731;2023-06-25 18:16:00;
9950;9985650000000;285;2023-06-25 17:54:00;
9951;4145710000000;109;2023-06-25 10:49:00;
9952;2631470000000;488;2023-06-25 07:03:00;
9953;5289700000000;547;2023-06-25 13:07:00;
9954;3180290000000;408;2023-06-25 05:53:00;
9955;5082260000000;822;2023-06-25 15:02:00;
9956;1973200000000;52;2023-06-25 09:18:00;
9957;1152010000000;870;2023-06-25 17:11:00;
9958;2281870000000;13;2023-06-25 19:40:00;
9959;8134640000000;611;2023-06-25 12:44:00;
9960;3379510000000;560;2023-06-25 16:52:00;
9961;3070290000000;949;2023-06-25 08:11:00;
9962;8460020000000;139;2023-06-25 07:28:00;
9963;5356390000000;709;2023-06-25 16:20:00;
9964;8462030000000;756;2023-06-25 16:13:00;
9965;2882430000000;170;2023-06-25 18:17:00;
9966;3530880000000;625;2023-06-25 13:43:00;
9967;8194630000000;103;2023-06-25 05:03:00;
9968;8113480000000;79;2023-06-25 05:18:00;
9969;3864260000000;114;2023-06-25 16:40:00;
9970;5132360000000;222;2023-06-25 19:03:00;
9971;7757310000000;619;2023-06-25 19:48:00;
9972;1946010000000;95;2023-06-25 05:16:00;
9973;1429330000000;488;2023-06-25 12:00:00;
9974;6248650000000;811;2023-06-25 17:51:00;
9975;3223430000000;643;2023-06-25 13:06:00;
9976;1678140000000;405;2023-06-25 11:47:00;
9977;1979570000000;196;2023-06-25 05:45:00;
9978;9863920000000;287;2023-06-25 05:10:00;
9979;7521880000000;222;2023-06-25 12:20:00;
9980;8917220000000;366;2023-06-25 17:46:00;
9981;2187380000000;34;2023-06-25 08:42:00;
9982;3924740000000;153;2023-06-25 06:10:00;
9983;7873800000000;590;2023-06-25 15:48:00;
9984;9555180000000;173;2023-06-25 15:59:00;
9985;8508220000000;880;2023-06-25 19:20:00;
9986;1242400000000;129;2023-06-25 15:58:00;
9987;6497260000000;152;2023-06-25 06:57:00;
9988;9807210000000;126;2023-06-25 05:12:00;
9989;4344330000000;588;2023-06-25 11:58:00;
9990;3115890000000;231;2023-06-25 15:10:00;
9991;2354480000000;926;2023-06-25 12:00:00;
9992;9091340000000;903;2023-06-25 06:54:00;
9993;3317540000000;673;2023-06-25 11:24:00;
9994;4966280000000;713;2023-06-25 13:50:00;
9995;8502700000000;286;2023-06-25 18:53:00;
9996;8776910000000;748;2023-06-25 09:34:00;
9997;5687200000000;602;2023-06-25 19:00:00;
9998;3821510000000;389;2023-06-25 15:06:00;
9999;4139300000000;434;2023-06-25 13:15:00;
10000;3901470000000;636;2023-06-25 08:21:00;
10001;4475570000000;490;2023-06-25 16:46:00;
10002;5386040000000;400;2023-06-25 14:09:00;
10003;5306130000000;790;2023-06-25 06:25:00;
10004;5055890000000;194;2023-06-25 07:27:00;
10005;1948660000000;399;2023-06-25 11:02:00;
10006;7273560000000;659;2023-06-25 09:20:00;
10007;4718860000000;751;2023-06-25 08:22:00;
10008;1025430000000;799;2023-06-25 15:32:00;
10009;9632300000000;701;2023-06-25 06:00:00;
10010;2953870000000;399;2023-06-25 07:02:00;
10011;4470190000000;352;2023-06-25 18:40:00;
10012;3723550000000;193;2023-06-25 14:49:00;
10013;8010450000000;977;2023-06-25 11:23:00;
10014;3394480000000;548;2023-06-25 16:10:00;
10015;5550160000000;417;2023-06-25 09:00:00;
10016;1792270000000;45;2023-06-25 15:10:00;
10017;3611890000000;188;2023-06-25 12:44:00;
10018;9186740000000;585;2023-06-25 17:06:00;
10019;8262080000000;838;2023-06-25 19:19:00;
10020;9729200000000;268;2023-06-25 17:54:00;
10021;1893310000000;849;2023-06-25 11:32:00;
10022;8032450000000;64;2023-06-25 11:52:00;
10023;7625510000000;857;2023-06-25 19:29:00;
10024;3414150000000;672;2023-06-25 18:38:00;
10025;2288730000000;256;2023-06-25 14:35:00;
10026;8271050000000;812;2023-06-25 08:31:00;
10027;2528130000000;805;2023-06-25 07:12:00;
10028;3966540000000;778;2023-06-25 19:00:00;
10029;9764140000000;269;2023-06-25 14:15:00;
10030;5965990000000;397;2023-06-25 10:51:00;
10031;7171840000000;307;2023-06-25 19:38:00;
10032;7790600000000;806;2023-06-25 11:52:00;
10033;9487600000000;737;2023-06-25 17:52:00;
10034;5108680000000;98;2023-06-25 11:02:00;
